"idx","dateOf","timeCriterium","highOrLow","swingPrice","swingRange","swingTB","swingCD","keyToMarketData","ticker"
409,#1996-08-05#,5,2,2031.5,91.90002,8,12,7053,"^CAC"
410,#1996-08-12#,5,1,1970.2,-61.30005,5,7,7058,"^CAC"
411,#1996-08-22#,5,2,2026.5,56.30005,6,10,7064,"^CAC"
412,#1996-09-03#,5,1,1949.7,-76.80005,8,12,7072,"^CAC"
413,#1996-09-16#,5,2,2091.5,141.8,9,13,7081,"^CAC"
414,#1996-09-23#,5,1,2063.3,-28.19995,5,7,7086,"^CAC"
415,#1996-10-21#,5,2,2190.8,127.5,20,28,7106,"^CAC"
416,#1996-10-29#,5,1,2116.8,-74,6,8,7112,"^CAC"
417,#1996-12-03#,5,2,2358.7,241.8999,23,35,7135,"^CAC"
418,#1996-12-13#,5,1,2171.6,-187.0999,8,10,7143,"^CAC"
419,#1997-03-11#,5,2,2736.7,565.0999,60,88,7203,"^CAC"
420,#1997-03-20#,5,1,2541.5,-195.2,7,9,7210,"^CAC"
421,#1997-03-27#,5,2,2687.5,146,5,7,7215,"^CAC"
422,#1997-04-22#,5,1,2487.8,-199.7,16,26,7231,"^CAC"
423,#1997-05-16#,5,2,2804.5,316.7,16,24,7247,"^CAC"
424,#1997-06-02#,5,1,2498.8,-305.7,10,17,7257,"^CAC"
425,#1997-07-31#,5,2,3107.3,608.5,42,59,7299,"^CAC"
426,#1997-08-29#,5,1,2764.1,-343.2,20,29,7319,"^CAC"
427,#1997-09-05#,5,2,2966,201.8999,5,7,7324,"^CAC"
428,#1997-09-12#,5,1,2828,-138,5,7,7329,"^CAC"
429,#1997-10-03#,5,2,3114,286,15,21,7344,"^CAC"
430,#1997-10-10#,5,1,2906.8,-207.2,5,7,7349,"^CAC"
431,#1998-01-05#,5,2,3075.3,168.5,57,87,7406,"^CAC"
432,#1998-01-12#,5,1,2809.7,-265.6001,5,7,7411,"^CAC"
433,#1998-04-07#,5,2,3992.2,1182.5,61,85,7472,"^CAC"
434,#1998-04-27#,5,1,3667,-325.2,12,20,7484,"^CAC"
435,#1998-06-08#,5,2,4226.11,559.1099,26,42,7510,"^CAC"
436,#1998-06-15#,5,1,3947.94,-278.1699,5,7,7515,"^CAC"
437,#1998-07-20#,5,2,4404.94,457,23,35,7538,"^CAC"
438,#1998-08-11#,5,1,3786.19,-618.75,16,22,7554,"^CAC"
439,#1998-08-19#,5,2,4159.7,373.5103,6,8,7560,"^CAC"
440,#1998-09-01#,5,1,3516.25,-643.4502,9,13,7569,"^CAC"
441,#1998-09-09#,5,2,3822.91,306.6599,6,8,7575,"^CAC"
442,#1998-10-02#,5,1,2881.21,-941.7,17,23,7592,"^CAC"
443,#1998-11-04#,5,2,3684.65,803.4399,23,33,7615,"^CAC"
444,#1998-11-12#,5,1,3502.76,-181.8899,5,8,7620,"^CAC"
445,#1999-01-06#,5,2,4320.52,817.76,35,55,7655,"^CAC"
446,#1999-01-13#,5,1,3845.77,-474.75,5,7,7660,"^CAC"
447,#1999-02-01#,5,2,4354.29,508.52,13,19,7673,"^CAC"
448,#1999-02-10#,5,1,3954.56,-399.73,7,9,7680,"^CAC"
449,#1999-04-09#,5,2,4416,461.4399,40,58,7720,"^CAC"
450,#1999-04-20#,5,1,4246.77,-169.23,7,11,7727,"^CAC"
451,#1999-05-04#,5,2,4483.94,237.1699,9,14,7736,"^CAC"
452,#1999-05-17#,5,1,4243.22,-240.7197,9,13,7745,"^CAC"
453,#1999-07-05#,5,2,4702.62,459.3999,34,49,7779,"^CAC"
454,#1999-08-06#,5,1,4197.38,-505.2402,23,32,7802,"^CAC"
455,#1999-09-10#,5,2,4773.82,576.4399,25,35,7827,"^CAC"
456,#1999-09-29#,5,1,4499.87,-273.9497,13,19,7840,"^CAC"
457,#1999-10-07#,5,2,4747.92,248.0498,6,8,7846,"^CAC"
458,#1999-10-18#,5,1,4452.93,-294.9897,7,11,7853,"^CAC"
459,#2000-02-09#,5,2,6396.97,1944.04,80,114,7933,"^CAC"
460,#2000-02-22#,5,1,5920.61,-476.3604,9,13,7942,"^CAC"
461,#2000-03-06#,5,2,6590.35,669.7402,9,13,7951,"^CAC"
462,#2000-03-15#,5,1,6144.07,-446.2803,7,9,7958,"^CAC"
463,#2000-03-28#,5,2,6584.37,440.3003,9,13,7967,"^CAC"
464,#2000-04-17#,5,1,5752.44,-831.9302,14,20,7981,"^CAC"
465,#2000-05-08#,5,2,6591.44,839,12,21,7993,"^CAC"
466,#2000-05-24#,5,1,6003.9,-587.54,12,16,8005,"^CAC"
467,#2000-06-02#,5,2,6780.66,776.7603,7,9,8012,"^CAC"
468,#2000-06-30#,5,1,6391.64,-389.02,19,28,8031,"^CAC"
469,#2000-07-17#,5,2,6631.48,239.8398,10,17,8041,"^CAC"
470,#2000-08-03#,5,1,6354.93,-276.5498,13,17,8054,"^CAC"
471,#2000-09-04#,5,2,6944.77,589.8398,22,32,8076,"^CAC"
472,#2000-09-22#,5,1,6085.4,-859.3701,14,18,8090,"^CAC"
473,#2000-10-03#,5,2,6434.5,349.1001,7,11,8097,"^CAC"
474,#2000-10-13#,5,1,5828.14,-606.3599,8,10,8105,"^CAC"
475,#2000-11-06#,5,2,6459.5,631.3599,16,24,8121,"^CAC"
476,#2000-12-04#,5,1,5763.18,-696.3198,20,28,8141,"^CAC"
477,#2000-12-13#,5,2,6126.41,363.23,7,9,8148,"^CAC"
478,#2001-01-10#,5,1,5603.92,-522.4902,17,28,8165,"^CAC"
479,#2001-01-31#,5,2,5999.18,395.2603,15,21,8180,"^CAC"
480,#2001-03-22#,5,1,4804.4,-1194.78,36,50,8216,"^CAC"
481,#2001-05-22#,5,2,5728.52,924.1201,40,61,8256,"^CAC"
482,#2001-07-25#,5,1,4773.17,-955.3501,45,64,8301,"^CAC"
483,#2001-08-02#,5,2,5204.2,431.0303,6,8,8307,"^CAC"
484,#2001-08-20#,5,1,4724.55,-479.6504,12,18,8319,"^CAC"
485,#2001-08-27#,5,2,4963.86,239.3101,5,7,8324,"^CAC"
486,#2001-09-21#,5,1,3463.07,-1500.79,19,25,8343,"^CAC"
487,#2001-11-20#,5,2,4686.62,1223.55,42,60,8385,"^CAC"
488,#2001-11-29#,5,1,4392.67,-293.9502,7,9,8392,"^CAC"
489,#2001-12-06#,5,2,4735.21,342.54,5,7,8397,"^CAC"
490,#2001-12-17#,5,1,4328.77,-406.4399,7,11,8404,"^CAC"
491,#2002-01-04#,5,2,4720.04,391.27,10,18,8414,"^CAC"
492,#2002-01-21#,5,1,4386.39,-333.6499,11,17,8425,"^CAC"
493,#2002-01-29#,5,2,4563.38,176.9897,6,8,8431,"^CAC"
494,#2002-02-07#,5,1,4228.38,-335,7,9,8438,"^CAC"
495,#2002-03-07#,5,2,4670.36,441.98,20,28,8458,"^CAC"
496,#2002-03-15#,5,1,4514.72,-155.6396,6,8,8464,"^CAC"
497,#2002-03-28#,5,2,4696.18,181.46,9,13,8473,"^CAC"
498,#2002-04-08#,5,1,4415.75,-280.4302,5,11,8478,"^CAC"
499,#2002-04-17#,5,2,4653.1,237.3501,7,9,8485,"^CAC"
500,#2002-05-07#,5,1,4239.72,-413.3799,13,20,8498,"^CAC"
501,#2002-05-17#,5,2,4497.46,257.7397,8,10,8506,"^CAC"
502,#2002-07-24#,5,1,2898.6,-1598.86,48,68,8554,"^CAC"
503,#2002-08-23#,5,2,3601.41,702.8098,22,30,8576,"^CAC"
504,#2002-10-10#,5,1,2612.03,-989.3799,34,48,8610,"^CAC"
505,#2002-10-18#,5,2,3236.15,624.1199,6,8,8616,"^CAC"
506,#2002-10-29#,5,1,2962.44,-273.71,7,11,8623,"^CAC"
507,#2002-11-06#,5,2,3310.44,348,6,8,8629,"^CAC"
508,#2002-11-13#,5,1,2979.43,-331.01,5,7,8634,"^CAC"
509,#2002-12-02#,5,2,3393.04,413.6101,13,19,8647,"^CAC"
510,#2002-12-30#,5,1,2984.02,-409.02,18,28,8665,"^CAC"
511,#2003-01-07#,5,2,3232.34,248.3201,5,8,8670,"^CAC"
512,#2003-03-12#,5,1,2401.15,-831.1902,46,64,8716,"^CAC"
513,#2003-03-21#,5,2,2909.96,508.8101,7,9,8723,"^CAC"
514,#2003-03-31#,5,1,2596.83,-313.1299,6,10,8729,"^CAC"
515,#2003-05-07#,5,2,3070.62,473.79,24,37,8753,"^CAC"
516,#2003-05-21#,5,1,2814.34,-256.28,10,14,8763,"^CAC"
517,#2003-06-18#,5,2,3228.6,414.26,20,28,8783,"^CAC"
518,#2003-07-01#,5,1,3008.72,-219.8801,9,13,8792,"^CAC"
519,#2003-07-15#,5,2,3206.03,197.3101,10,14,8802,"^CAC"
520,#2003-07-22#,5,1,3060.5,-145.53,5,7,8807,"^CAC"
521,#2003-07-31#,5,2,3220.55,160.05,7,9,8814,"^CAC"
522,#2003-08-07#,5,1,3105.37,-115.1799,5,7,8819,"^CAC"
523,#2003-09-03#,5,2,3435.79,330.4199,19,27,8838,"^CAC"
524,#2003-09-12#,5,1,3301.54,-134.25,7,9,8845,"^CAC"
525,#2003-09-19#,5,2,3424.26,122.72,5,7,8850,"^CAC"
526,#2003-09-30#,5,1,3110.93,-313.3301,7,11,8857,"^CAC"
527,#2003-10-15#,5,2,3403.76,292.8301,11,15,8868,"^CAC"
528,#2003-10-23#,5,1,3239.05,-164.71,6,8,8874,"^CAC"
529,#2003-11-07#,5,2,3472.83,233.78,11,15,8885,"^CAC"
530,#2003-11-20#,5,1,3287.93,-184.9001,9,13,8894,"^CAC"
531,#2004-01-27#,5,2,3724.29,436.3601,45,68,8939,"^CAC"
532,#2004-02-05#,5,1,3594.71,-129.5801,7,9,8946,"^CAC"
533,#2004-03-05#,5,2,3789.33,194.6201,21,29,8967,"^CAC"
534,#2004-03-24#,5,1,3489.53,-299.8,13,19,8980,"^CAC"
535,#2004-04-26#,5,2,3831.54,342.01,21,33,9001,"^CAC"
536,#2004-05-17#,5,1,3520.61,-310.9299,15,21,9016,"^CAC"
537,#2004-06-28#,5,2,3778.76,258.1499,30,42,9046,"^CAC"
538,#2004-08-16#,5,1,3452.41,-326.3501,35,49,9081,"^CAC"
539,#2004-09-22#,5,2,3740.51,288.1001,27,37,9108,"^CAC"
540,#2004-09-30#,5,1,3634.07,-106.4399,6,8,9114,"^CAC"
541,#2004-10-07#,5,2,3787.39,153.3198,5,7,9119,"^CAC"
542,#2004-10-25#,5,1,3599.37,-188.0198,12,18,9131,"^CAC"
543,#2004-11-15#,5,2,3856.01,256.6399,15,21,9146,"^CAC"
544,#2004-12-09#,5,1,3735.55,-120.46,18,24,9164,"^CAC"
545,#2005-03-07#,5,2,4108,372.45,62,88,9226,"^CAC"
546,#2005-03-23#,5,1,4009.01,-98.98999,12,16,9238,"^CAC"
547,#2005-04-08#,5,2,4143.93,134.9202,10,16,9248,"^CAC"
548,#2005-04-18#,5,1,3930.63,-213.3003,6,10,9254,"^CAC"
549,#2005-06-17#,5,2,4246.43,315.8003,44,60,9298,"^CAC"
550,#2005-06-27#,5,1,4149.95,-96.47998,6,10,9304,"^CAC"
551,#2005-08-10#,5,2,4527.11,377.1597,32,44,9336,"^CAC"
552,#2005-08-29#,5,1,4313.34,-213.77,13,19,9349,"^CAC"
553,#2005-10-04#,5,2,4651.11,337.77,26,36,9375,"^CAC"
554,#2005-10-28#,5,1,4288.15,-362.96,18,24,9393,"^CAC"
555,#2006-01-12#,5,2,4898.04,609.8901,53,76,9446,"^CAC"
556,#2006-01-23#,5,1,4719.33,-178.71,7,11,9453,"^CAC"
557,#2006-02-27#,5,2,5085.2,365.8701,25,35,9478,"^CAC"
558,#2006-03-08#,5,1,4927.59,-157.6104,7,9,9485,"^CAC"
559,#2006-04-03#,5,2,5258.5,330.9102,18,26,9503,"^CAC"
560,#2006-04-12#,5,1,5058.35,-200.1499,7,9,9510,"^CAC"
561,#2006-05-11#,5,2,5329.16,270.8101,18,29,9528,"^CAC"
562,#2006-06-14#,5,1,4564.68,-764.48,24,34,9552,"^CAC"
563,#2006-07-10#,5,2,4989.29,424.6099,18,26,9570,"^CAC"
564,#2006-07-17#,5,1,4710.6,-278.6899,5,7,9575,"^CAC"
565,#2006-09-04#,5,2,5209.06,498.46,35,49,9610,"^CAC"
566,#2006-09-11#,5,1,5018.18,-190.8799,5,7,9615,"^CAC"
567,#2006-10-26#,5,2,5458.21,440.0298,33,45,9648,"^CAC"
568,#2006-11-02#,5,1,5290.27,-167.9399,5,7,9653,"^CAC"
569,#2006-11-16#,5,2,5518.43,228.1602,10,14,9663,"^CAC"
570,#2006-12-01#,5,1,5239.83,-278.6001,11,15,9674,"^CAC"
571,#2006-12-15#,5,2,5553.45,313.6201,10,14,9684,"^CAC"
572,#2006-12-22#,5,1,5453.1,-100.3501,5,7,9689,"^CAC"
573,#2007-01-03#,5,2,5623.66,170.5601,5,12,9694,"^CAC"
574,#2007-01-10#,5,1,5473.47,-150.1899,5,7,9699,"^CAC"
575,#2007-02-26#,5,2,5771.68,298.21,33,47,9732,"^CAC"
576,#2007-03-05#,5,1,5303.29,-468.3901,5,7,9737,"^CAC"
577,#2007-05-23#,5,2,6121.87,818.5801,54,79,9791,"^CAC"
578,#2007-06-08#,5,1,5837.14,-284.73,12,16,9803,"^CAC"
579,#2007-06-20#,5,2,6132.14,295,8,12,9811,"^CAC"
580,#2007-06-27#,5,1,5897.79,-234.3501,5,7,9816,"^CAC"
581,#2007-07-13#,5,2,6156.16,258.3701,12,16,9828,"^CAC"
582,#2007-08-17#,5,1,5217.7,-938.46,25,35,9853,"^CAC"
583,#2007-08-31#,5,2,5686.47,468.77,10,14,9863,"^CAC"
584,#2007-09-10#,5,1,5378.04,-308.4302,6,10,9869,"^CAC"
585,#2007-10-11#,5,2,5882.06,504.02,23,31,9892,"^CAC"
586,#2007-10-22#,5,1,5630.79,-251.27,7,11,9899,"^CAC"
587,#2007-11-01#,5,2,5855.35,224.5601,8,10,9907,"^CAC"
588,#2007-11-21#,5,1,5358.75,-496.6001,14,20,9921,"^CAC"
589,#2007-12-12#,5,2,5795.22,436.4702,15,21,9936,"^CAC"
590,#2007-12-19#,5,1,5465.98,-329.2402,5,7,9941,"^CAC"
591,#2008-01-02#,5,2,5665.93,199.9502,7,14,9948,"^CAC"
592,#2008-01-22#,5,1,4505.14,-1160.79,14,20,9962,"^CAC"
593,#2008-02-04#,5,2,5027.25,522.1099,9,13,9971,"^CAC"
594,#2008-02-11#,5,1,4644.74,-382.5098,5,7,9976,"^CAC"
595,#2008-02-27#,5,2,4992.77,348.0298,12,16,9988,"^CAC"
596,#2008-03-17#,5,1,4416.71,-576.0601,13,19,10001,"^CAC"
597,#2008-04-07#,5,2,4959.97,543.2603,13,21,10014,"^CAC"
598,#2008-04-15#,5,1,4741.06,-218.9102,6,8,10020,"^CAC"
599,#2008-05-19#,5,2,5142.1,401.04,23,34,10043,"^CAC"
600,#2008-07-16#,5,1,4002.87,-1139.23,42,58,10085,"^CAC"
601,#2008-08-12#,5,2,4552.25,549.3799,19,27,10104,"^CAC"
602,#2008-08-21#,5,1,4294.93,-257.3198,7,9,10111,"^CAC"
603,#2008-09-02#,5,2,4558.56,263.6299,8,12,10119,"^CAC"
604,#2008-10-24#,5,1,2959.29,-1599.27,38,52,10157,"^CAC"
605,#2008-11-04#,5,2,3691.09,731.8,7,11,10164,"^CAC"
606,#2008-11-21#,5,1,2838.5,-852.5901,13,17,10177,"^CAC"
607,#2008-12-09#,5,2,3342.84,504.3401,12,18,10189,"^CAC"
608,#2008-12-24#,5,1,3094.69,-248.1501,11,15,10200,"^CAC"
609,#2009-01-06#,5,2,3426.04,331.3501,6,13,10206,"^CAC"
610,#2009-01-23#,5,1,2770.09,-655.95,13,17,10219,"^CAC"
611,#2009-02-06#,5,2,3146.69,376.5999,10,14,10229,"^CAC"
612,#2009-03-09#,5,1,2465.46,-681.23,21,31,10250,"^CAC"
613,#2009-05-07#,5,2,3355.95,890.49,40,59,10290,"^CAC"
614,#2009-05-18#,5,1,3115.27,-240.6799,7,11,10297,"^CAC"
615,#2009-06-02#,5,2,3399.59,284.3201,11,15,10308,"^CAC"
616,#2009-06-23#,5,1,3097.39,-302.2002,15,21,10323,"^CAC"
617,#2009-07-01#,5,2,3233.6,136.2102,6,8,10329,"^CAC"
618,#2009-07-13#,5,1,2957.83,-275.77,8,12,10337,"^CAC"
619,#2009-09-22#,5,2,3856.67,898.8398,51,71,10388,"^CAC"
620,#2009-10-02#,5,1,3627.4,-229.27,8,10,10396,"^CAC"
621,#2009-10-20#,5,2,3913.81,286.4102,12,18,10408,"^CAC"
622,#2009-11-03#,5,1,3549.65,-364.1602,10,14,10418,"^CAC"
623,#2009-11-16#,5,2,3868.16,318.51,9,13,10427,"^CAC"
624,#2009-11-27#,5,1,3610.81,-257.3499,9,11,10436,"^CAC"
625,#2010-01-11#,5,2,4088.18,477.3699,29,45,10465,"^CAC"
626,#2010-02-08#,5,1,3545.91,-542.27,20,28,10485,"^CAC"
627,#2010-04-16#,5,2,4086,540.0901,47,67,10532,"^CAC"
628,#2010-05-25#,5,1,3287.57,-798.4299,27,39,10559,"^CAC"
629,#2010-06-21#,5,2,3759.44,471.8699,19,27,10578,"^CAC"
630,#2010-07-01#,5,1,3321.35,-438.0898,8,10,10586,"^CAC"
631,#2010-08-05#,5,2,3802.94,481.5898,25,35,10611,"^CAC"
632,#2010-08-25#,5,1,3414.84,-388.0999,14,20,10625,"^CAC"
633,#2010-09-21#,5,2,3824.98,410.1399,19,27,10644,"^CAC"
634,#2010-10-05#,5,1,3638.34,-186.6399,10,14,10654,"^CAC"
635,#2010-11-09#,5,2,3961.7,323.3599,25,35,10679,"^CAC"
636,#2010-11-30#,5,1,3591.78,-369.9199,15,21,10694,"^CAC"
637,#2010-12-21#,5,2,3936.06,344.28,15,21,10709,"^CAC"
638,#2011-01-10#,5,1,3790.96,-145.1001,14,20,10723,"^CAC"
639,#2011-02-16#,5,2,4169.87,378.9102,27,37,10750,"^CAC"
640,#2011-03-16#,5,1,3693.94,-475.9302,20,28,10770,"^CAC"
641,#2011-04-07#,5,2,4070.89,376.95,16,22,10786,"^CAC"
642,#2011-04-18#,5,1,3862.4,-208.49,7,11,10793,"^CAC"
643,#2011-05-02#,5,2,4137.97,275.5703,8,14,10801,"^CAC"
644,#2011-05-25#,5,1,3884.55,-253.4202,17,23,10818,"^CAC"
645,#2011-06-01#,5,2,4015.85,131.3,5,7,10823,"^CAC"
646,#2011-06-17#,5,1,3742.31,-273.54,12,16,10835,"^CAC"
647,#2011-07-01#,5,2,4023.59,281.28,10,14,10845,"^CAC"
648,#2011-08-11#,5,1,2891.11,-1132.48,29,41,10874,"^CAC"
649,#2011-09-01#,5,2,3295.54,404.4299,15,21,10889,"^CAC"
650,#2011-09-23#,5,1,2693.21,-602.3301,16,22,10905,"^CAC"
651,#2011-10-28#,5,2,3411.22,718.01,25,35,10930,"^CAC"
652,#2011-11-25#,5,1,2793.22,-618,20,28,10950,"^CAC"
653,#2011-12-07#,5,2,3244.89,451.6699,8,12,10958,"^CAC"
654,#2011-12-19#,5,1,2941.4,-303.49,8,12,10966,"^CAC"
655,#2012-02-09#,5,2,3449.24,507.8401,37,52,11003,"^CAC"
656,#2012-02-16#,5,1,3352.63,-96.61011,5,7,11008,"^CAC"
657,#2012-03-16#,5,2,3600.48,247.8501,21,29,11029,"^CAC"
658,#2012-05-18#,5,1,2970.1,-630.3799,42,63,11071,"^CAC"
659,#2012-07-05#,5,2,3288.51,318.4099,34,48,11105,"^CAC"
660,#2012-07-12#,5,1,3118.48,-170.03,5,7,11110,"^CAC"
661,#2012-08-21#,5,2,3523.85,405.3701,28,40,11138,"^CAC"
662,#2012-08-31#,5,1,3371.74,-152.1101,8,10,11146,"^CAC"
663,#2012-09-14#,5,2,3588.02,216.28,10,14,11156,"^CAC"
664,#2012-10-01#,5,1,3348.62,-239.3999,11,17,11167,"^CAC"
665,#2012-10-18#,5,2,3542.58,193.96,13,17,11180,"^CAC"
666,#2012-10-26#,5,1,3382.36,-160.22,6,8,11186,"^CAC"
667,#2012-11-07#,5,2,3515.87,133.51,8,12,11194,"^CAC"
668,#2012-11-16#,5,1,3341.52,-174.3501,7,9,11201,"^CAC"
669,#2013-01-02#,5,2,3733.93,392.4099,30,47,11231,"^CAC"
670,#2013-01-16#,5,1,3680.61,-53.31982,10,14,11241,"^CAC"
671,#2013-01-30#,5,2,3793.26,112.6499,10,14,11251,"^CAC"
672,#2013-02-07#,5,1,3601.05,-192.21,6,8,11257,"^CAC"
673,#2013-03-14#,5,2,3871.58,270.53,25,35,11282,"^CAC"
674,#2013-04-18#,5,1,3584.38,-287.2002,23,35,11305,"^CAC"
675,#2013-05-28#,5,2,4072.24,487.8601,27,40,11332,"^CAC"
676,#2013-06-24#,5,1,3575.17,-497.0701,19,27,11351,"^CAC"
677,#2013-08-16#,5,2,4123.89,548.7202,39,53,11390,"^CAC"
678,#2013-09-04#,5,1,3927.63,-196.2603,13,19,11403,"^CAC"
679,#2013-09-19#,5,2,4227.21,299.5801,11,15,11414,"^CAC"
680,#2013-10-07#,5,1,4105.67,-121.54,12,18,11426,"^CAC"
681,#2013-11-07#,5,2,4356.28,250.6099,23,31,11449,"^CAC"
682,#2013-12-16#,5,1,4051.25,-305.0298,27,39,11476,"^CAC"
683,#2014-01-02#,5,2,4312.59,261.3398,10,17,11486,"^CAC"
684,#2014-01-14#,5,1,4213.57,-99.02002,8,12,11494,"^CAC"
685,#2014-01-21#,5,2,4351.21,137.6401,5,7,11499,"^CAC"
686,#2014-02-04#,5,1,4080.6,-270.6099,10,14,11509,"^CAC"
687,#2014-03-07#,5,2,4432.5,351.8999,23,31,11532,"^CAC"
688,#2014-03-14#,5,1,4183,-249.5,5,7,11537,"^CAC"
689,#2014-04-04#,5,2,4496.54,313.54,15,21,11552,"^CAC"
690,#2014-04-14#,5,1,4319.28,-177.2603,6,10,11558,"^CAC"
691,#2014-05-28#,5,2,4536.83,217.5503,29,44,11587,"^CAC"
692,#2014-07-10#,5,1,4277.58,-259.25,31,43,11618,"^CAC"
693,#2014-07-24#,5,2,4415.29,137.71,10,14,11628,"^CAC"
694,#2014-08-08#,5,1,4109.31,-305.98,11,15,11639,"^CAC"
695,#2014-09-04#,5,2,4509.58,400.27,19,27,11658,"^CAC"
696,#2014-10-16#,5,1,3789.11,-720.47,30,42,11688,"^CAC"
697,#2014-11-06#,5,2,4275.3,486.1897,15,21,11703,"^CAC"
698,#2014-11-13#,5,1,4153.17,-122.1299,5,7,11708,"^CAC"
699,#2014-12-04#,5,2,4427.74,274.5703,15,21,11723,"^CAC"
700,#2014-12-16#,5,1,3926.34,-501.4001,8,12,11731,"^CAC"
701,#2014-12-29#,5,2,4317.93,391.5901,7,13,11738,"^CAC"
702,#2015-01-06#,5,1,4076.16,-241.7703,5,8,11743,"^CAC"
703,#2015-04-27#,5,2,5283.71,1207.55,77,111,11820,"^CAC"
704,#2015-05-07#,5,1,4874.9,-408.8101,7,10,11827,"^CAC"
705,#2015-05-27#,5,2,5193.77,318.8701,14,20,11841,"^CAC"
706,#2015-06-18#,5,1,4712.97,-480.7998,16,22,11857,"^CAC"
707,#2015-06-26#,5,2,5095.04,382.0698,6,8,11863,"^CAC"
708,#2015-07-08#,5,1,4601.9,-493.1401,8,12,11871,"^CAC"
709,#2015-07-20#,5,2,5184.74,582.8403,8,12,11879,"^CAC"
710,#2015-07-27#,5,1,4924.29,-260.4502,5,7,11884,"^CAC"
711,#2015-08-06#,5,2,5217.8,293.5098,8,10,11892,"^CAC"
712,#2015-08-24#,5,1,4230.49,-987.3096,12,18,11904,"^CAC"
713,#2015-09-09#,5,2,4733.05,502.5596,12,16,11916,"^CAC"
714,#2015-09-29#,5,1,4278.57,-454.48,14,20,11930,"^CAC"
715,#2015-11-06#,5,2,5011.65,733.0801,28,38,11958,"^CAC"
716,#2015-11-16#,5,1,4751.03,-260.6201,6,10,11964,"^CAC"
717,#2015-12-03#,5,2,4975.71,224.6802,13,17,11977,"^CAC"
718,#2016-01-20#,5,1,4084.68,-891.03,32,48,12009,"^CAC"
719,#2016-02-01#,5,2,4422.61,337.9299,8,12,12017,"^CAC"
720,#2016-02-11#,5,1,3892.46,-530.1499,8,10,12025,"^CAC"
721,#2016-03-10#,5,2,4580.97,688.5103,20,28,12045,"^CAC"
722,#2016-04-07#,5,1,4229.12,-351.8501,18,28,12063,"^CAC"
723,#2016-04-21#,5,2,4607.69,378.5698,10,14,12073,"^CAC"
724,#2016-05-06#,5,1,4245.17,-362.52,11,15,12084,"^CAC"
725,#2016-05-31#,5,2,4536.63,291.46,17,25,12101,"^CAC"
726,#2016-06-16#,5,1,4109.82,-426.8101,12,16,12113,"^CAC"
727,#2016-09-08#,5,2,4569.62,459.8003,60,84,12173,"^CAC"
728,#2016-09-16#,5,1,4310.88,-258.7402,6,8,12179,"^CAC"
729,#2016-10-24#,5,2,4579.28,268.3999,26,38,12205,"^CAC"
730,#2016-11-09#,5,1,4344.88,-234.3999,12,16,12217,"^CAC"
731,#2017-01-03#,5,2,4929.6,584.7202,38,55,12255,"^CAC"
732,#2017-02-08#,5,1,4733.82,-195.7803,26,36,12281,"^CAC"
733,#2017-02-15#,5,2,4932.35,198.5303,5,7,12286,"^CAC"
734,#2017-02-24#,5,1,4806.49,-125.8599,7,9,12293,"^CAC"
735,#2017-05-08#,5,2,5442.1,635.6099,48,73,12341,"^CAC"
736,#2017-05-18#,5,1,5238.51,-203.5903,8,10,12349,"^CAC"
737,#2017-06-02#,5,2,5372.97,134.4604,11,15,12360,"^CAC"
738,#2017-07-06#,5,1,5111.16,-261.8101,24,34,12384,"^CAC"
739,#2017-07-13#,5,2,5259.47,148.3101,5,7,12389,"^CAC"
740,#2017-08-29#,5,1,4995.07,-264.4004,33,47,12422,"^CAC"
741,#2017-11-01#,5,2,5536.4,541.3301,46,64,12468,"^CAC"
742,#2017-11-15#,5,1,5267.22,-269.1797,10,14,12478,"^CAC"
743,#2017-11-29#,5,2,5441.69,174.4697,10,14,12488,"^CAC"
744,#2018-01-02#,5,1,5258.66,-183.0298,21,34,12509,"^CAC"
745,#2018-01-23#,5,2,5567.03,308.3696,15,21,12524,"^CAC"
746,#2018-02-09#,5,1,5051.21,-515.8198,13,17,12537,"^CAC"
747,#2018-02-27#,5,2,5363.52,312.3101,12,18,12549,"^CAC"
748,#2018-03-28#,5,1,5038.12,-325.3999,21,29,12570,"^CAC"
749,#2018-05-21#,5,2,5657.44,619.3198,35,54,12605,"^CAC"
750,#2018-05-31#,5,1,5381.38,-276.0601,8,10,12613,"^CAC"
751,#2018-06-15#,5,2,5560.62,179.2402,11,15,12624,"^CAC"
752,#2018-07-02#,5,1,5242.64,-317.98,11,17,12635,"^CAC"
753,#2018-08-07#,5,2,5539.41,296.77,26,36,12661,"^CAC"
754,#2018-08-15#,5,1,5287.18,-252.23,6,8,12667,"^CAC"
755,#2018-08-28#,5,2,5506.76,219.5796,9,13,12676,"^CAC"
756,#2018-09-07#,5,1,5226.31,-280.4497,8,10,12684,"^CAC"
757,#2018-09-27#,5,2,5546.8,320.4897,14,20,12698,"^CAC"
758,#2018-10-26#,5,1,4896.8,-650,21,29,12719,"^CAC"
759,#2018-11-08#,5,2,5168.11,271.3101,9,13,12728,"^CAC"
760,#2018-11-20#,5,1,4894.3,-273.8101,8,12,12736,"^CAC"
761,#2018-12-03#,5,2,5115.13,220.8301,9,13,12745,"^CAC"
762,#2018-12-27#,5,1,4555.99,-559.1396,16,24,12761,"^CAC"
763,#2019-04-18#,5,2,5601.38,1045.39,79,112,12840,"^CAC"
764,#2019-06-03#,5,1,5152.3,-449.0801,29,46,12869,"^CAC"
