"idx","dateOf","timeCriterium","highOrLow","swingPrice","swingRange","swingTB","swingCD","keyToMarketData","ticker"
1413,#1987-08-25#,5,2,2746.7,355.3999,38,55,22981,"^DJI"
1414,#1987-09-22#,5,1,2469,-277.7,19,28,23000,"^DJI"
1415,#1987-10-02#,5,2,2662.4,193.3999,8,10,23008,"^DJI"
1416,#1987-10-20#,5,1,1616.2,-1046.2,12,18,23020,"^DJI"
1417,#1988-03-02#,5,2,2094.5,478.3,92,134,23112,"^DJI"
1418,#1988-03-11#,5,1,1996.5,-98,7,9,23119,"^DJI"
1419,#1988-03-18#,5,2,2110.9,114.3999,5,7,23124,"^DJI"
1420,#1988-03-28#,5,1,1951.3,-159.5999,6,10,23130,"^DJI"
1421,#1988-04-13#,5,2,2121.4,170.0999,11,16,23141,"^DJI"
1422,#1988-04-21#,5,1,1968,-153.3999,6,8,23147,"^DJI"
1423,#1988-05-03#,5,2,2072,104,8,12,23155,"^DJI"
1424,#1988-05-19#,5,1,1921.6,-150.4,12,16,23167,"^DJI"
1425,#1988-07-06#,5,2,2169.5,247.9,32,48,23199,"^DJI"
1426,#1988-08-23#,5,1,1978.7,-190.8,34,48,23233,"^DJI"
1427,#1988-10-10#,5,2,2167.9,189.2,33,48,23266,"^DJI"
1428,#1988-11-16#,5,1,2026.7,-141.2,27,37,23293,"^DJI"
1429,#1989-02-08#,5,2,2369.3,342.6001,57,84,23350,"^DJI"
1430,#1989-02-27#,5,1,2232.1,-137.2,12,19,23362,"^DJI"
1431,#1989-03-16#,5,2,2351.1,119,13,17,23375,"^DJI"
1432,#1989-03-27#,5,1,2234.5,-116.6001,6,11,23381,"^DJI"
1433,#1989-06-08#,5,2,2534.4,299.8999,52,73,23433,"^DJI"
1434,#1989-06-30#,5,1,2412.9,-121.5,16,22,23449,"^DJI"
1435,#1989-08-11#,5,2,2747.5,334.6001,29,42,23478,"^DJI"
1436,#1989-08-22#,5,1,2619.7,-127.8,7,11,23485,"^DJI"
1437,#1989-09-05#,5,2,2768.2,148.5,9,14,23494,"^DJI"
1438,#1989-09-27#,5,1,2636.8,-131.3999,16,22,23510,"^DJI"
1439,#1990-01-03#,5,2,2834,197.2,67,98,23577,"^DJI"
1440,#1990-01-30#,5,1,2513.1,-320.8999,19,27,23596,"^DJI"
1441,#1990-02-08#,5,2,2674.3,161.2,7,9,23603,"^DJI"
1442,#1990-02-23#,5,1,2541,-133.3,10,15,23613,"^DJI"
1443,#1990-03-20#,5,2,2775,234,17,25,23630,"^DJI"
1444,#1990-04-02#,5,1,2668.7,-106.3,9,13,23639,"^DJI"
1445,#1990-04-16#,5,2,2793.5,124.8,9,14,23648,"^DJI"
1446,#1990-04-30#,5,1,2627.7,-165.8,10,14,23658,"^DJI"
1447,#1990-06-13#,5,2,2956.9,329.2,31,44,23689,"^DJI"
1448,#1990-06-27#,5,1,2821.5,-135.3999,10,14,23699,"^DJI"
1449,#1990-07-17#,5,2,3024.3,202.8,13,20,23712,"^DJI"
1450,#1990-08-07#,5,1,2676.2,-348.1001,15,21,23727,"^DJI"
1451,#1990-08-15#,5,2,2778.7,102.5,6,8,23733,"^DJI"
1452,#1990-08-23#,5,1,2459.4,-319.3,6,8,23739,"^DJI"
1453,#1990-09-10#,5,2,2665.4,206,11,18,23750,"^DJI"
1454,#1990-10-11#,5,1,2344.3,-321.0999,23,31,23773,"^DJI"
1455,#1990-10-19#,5,2,2536.9,192.5999,6,8,23779,"^DJI"
1456,#1990-10-30#,5,1,2400.5,-136.3999,7,11,23786,"^DJI"
1457,#1990-11-14#,5,2,2581.2,180.7,11,15,23797,"^DJI"
1458,#1990-11-26#,5,1,2489.9,-91.30005,7,12,23804,"^DJI"
1459,#1990-12-06#,5,2,2656.4,166.5,8,10,23812,"^DJI"
1460,#1991-01-14#,5,1,2447,-209.3999,25,39,23837,"^DJI"
1461,#1991-02-19#,5,2,2955.2,508.2,25,36,23862,"^DJI"
1462,#1991-02-27#,5,1,2839.9,-115.3,6,8,23868,"^DJI"
1463,#1991-03-06#,5,2,3017.8,177.9001,5,7,23873,"^DJI"
1464,#1991-03-22#,5,1,2829.2,-188.6001,12,16,23885,"^DJI"
1465,#1991-04-03#,5,2,2970.5,141.3,7,12,23892,"^DJI"
1466,#1991-04-10#,5,1,2848.5,-122,5,7,23897,"^DJI"
1467,#1991-04-17#,5,2,3030.5,182,5,7,23902,"^DJI"
1468,#1991-04-30#,5,1,2859.4,-171.1001,9,13,23911,"^DJI"
1469,#1991-06-03#,5,2,3057.5,198.1001,23,34,23934,"^DJI"
1470,#1991-06-28#,5,1,2879.3,-178.2,19,25,23953,"^DJI"
1471,#1991-08-07#,5,2,3050.5,171.2,27,40,23980,"^DJI"
1472,#1991-08-19#,5,1,2836.3,-214.2,8,12,23988,"^DJI"
1473,#1991-08-29#,5,2,3068.7,232.3999,8,10,23996,"^DJI"
1474,#1991-10-09#,5,1,2925.5,-143.2,28,41,24024,"^DJI"
1475,#1991-10-18#,5,2,3089.5,164,7,9,24031,"^DJI"
1476,#1991-10-25#,5,1,2983,-106.5,5,7,24036,"^DJI"
1477,#1991-11-01#,5,2,3091.9,108.8999,5,7,24041,"^DJI"
1478,#1991-12-11#,5,1,2832.3,-259.5999,27,40,24068,"^DJI"
1479,#1992-01-15#,5,2,3299.2,466.8999,23,35,24091,"^DJI"
1480,#1992-01-22#,5,1,3191,-108.2,5,7,24096,"^DJI"
1481,#1992-03-04#,5,2,3318.4,127.3999,29,42,24125,"^DJI"
1482,#1992-03-12#,5,1,3176.2,-142.2,6,8,24131,"^DJI"
1483,#1992-03-24#,5,2,3297,120.8,8,12,24139,"^DJI"
1484,#1992-04-08#,5,1,3141.8,-155.2,11,15,24150,"^DJI"
1485,#1992-04-16#,5,2,3388,246.2,6,8,24156,"^DJI"
1486,#1992-04-28#,5,1,3273,-115,7,12,24163,"^DJI"
1487,#1992-06-02#,5,2,3435.3,162.3,24,35,24187,"^DJI"
1488,#1992-06-22#,5,1,3242.3,-193,14,20,24201,"^DJI"
1489,#1992-07-02#,5,2,3385.4,143.0999,8,10,24209,"^DJI"
1490,#1992-07-23#,5,1,3255.4,-130,14,21,24223,"^DJI"
1491,#1992-07-31#,5,2,3414.9,159.5,6,8,24229,"^DJI"
1492,#1992-08-25#,5,1,3200.9,-214,17,25,24246,"^DJI"
1493,#1992-09-14#,5,2,3391.4,190.5,13,20,24259,"^DJI"
1494,#1992-10-05#,5,1,3087.4,-304,15,21,24274,"^DJI"
1495,#1992-11-03#,5,2,3285.4,198,21,29,24295,"^DJI"
1496,#1992-11-18#,5,1,3176.8,-108.5999,11,15,24306,"^DJI"
1497,#1992-12-09#,5,2,3345.4,168.5999,14,21,24320,"^DJI"
1498,#1992-12-17#,5,1,3229.8,-115.5999,6,8,24326,"^DJI"
1499,#1992-12-29#,5,2,3364.9,135.0999,7,12,24333,"^DJI"
1500,#1993-01-08#,5,1,3221.7,-143.2,7,10,24340,"^DJI"
1501,#1993-02-08#,5,2,3472.9,251.2,21,31,24361,"^DJI"
1502,#1993-02-18#,5,1,3262.5,-210.3999,7,10,24368,"^DJI"
1503,#1993-03-10#,5,2,3497.3,234.8,14,20,24382,"^DJI"
1504,#1993-04-05#,5,1,3338.4,-158.9001,18,26,24400,"^DJI"
1505,#1993-04-19#,5,2,3499.4,161,9,14,24409,"^DJI"
1506,#1993-04-27#,5,1,3364.1,-135.2998,6,8,24415,"^DJI"
1507,#1993-05-12#,5,2,3501.7,137.5999,11,15,24426,"^DJI"
1508,#1993-05-19#,5,1,3405.1,-96.59985,5,7,24431,"^DJI"
1509,#1993-05-27#,5,2,3582.2,177.0999,6,8,24437,"^DJI"
1510,#1993-07-07#,5,1,3443.3,-138.8999,27,41,24464,"^DJI"
1511,#1993-08-26#,5,2,3681.7,238.3999,36,50,24500,"^DJI"
1512,#1993-09-21#,5,1,3501.5,-180.2,17,26,24517,"^DJI"
1513,#1994-01-31#,5,2,4002.8,501.3,92,132,24609,"^DJI"
1514,#1994-02-07#,5,1,3840.8,-162,5,7,24614,"^DJI"
1515,#1994-02-17#,5,2,3975.8,135,8,10,24622,"^DJI"
1516,#1994-03-02#,5,1,3741.7,-234.1001,8,13,24630,"^DJI"
1517,#1994-03-18#,5,2,3911.8,170.1001,12,16,24642,"^DJI"
1518,#1994-04-04#,5,1,3520.8,-391,10,17,24652,"^DJI"
1519,#1994-05-03#,5,2,3736.1,215.3,20,29,24672,"^DJI"
1520,#1994-05-11#,5,1,3609.7,-126.4001,6,8,24678,"^DJI"
1521,#1994-06-14#,5,2,3839.9,230.2,23,34,24701,"^DJI"
1522,#1994-06-27#,5,1,3603.9,-236,9,13,24710,"^DJI"
1523,#1994-08-02#,5,2,3829.3,225.4001,25,36,24735,"^DJI"
1524,#1994-08-22#,5,1,3722.4,-106.9001,14,20,24749,"^DJI"
1525,#1994-08-31#,5,2,3954.5,232.1001,7,9,24756,"^DJI"
1526,#1994-09-12#,5,1,3843.9,-110.6001,7,12,24763,"^DJI"
1527,#1994-09-19#,5,2,3972.7,128.8,5,7,24768,"^DJI"
1528,#1994-10-05#,5,1,3736.2,-236.5,12,16,24780,"^DJI"
1529,#1994-10-19#,5,2,3958.3,222.1001,10,14,24790,"^DJI"
1530,#1994-11-23#,5,1,3612.1,-346.2,25,35,24815,"^DJI"
1531,#1995-01-16#,5,2,3955.6,343.5,35,54,24850,"^DJI"
1532,#1995-01-30#,5,1,3794.4,-161.2002,10,14,24860,"^DJI"
1533,#1995-02-23#,5,2,4034.6,240.2002,17,24,24877,"^DJI"
1534,#1995-03-07#,5,1,3935.3,-99.30005,8,12,24885,"^DJI"
1535,#1995-06-22#,5,2,4614.2,678.9001,75,107,24960,"^DJI"
1536,#1995-06-29#,5,1,4510.5,-103.7002,5,7,24965,"^DJI"
1537,#1995-08-02#,5,2,4772.6,262.1001,23,34,24988,"^DJI"
1538,#1995-08-24#,5,1,4552.8,-219.8003,16,22,25004,"^DJI"
1539,#1995-09-15#,5,2,4839.5,286.7002,15,22,25019,"^DJI"
1540,#1995-10-10#,5,1,4638.4,-201.1001,17,25,25036,"^DJI"
1541,#1995-12-14#,5,2,5266.7,628.3003,46,65,25082,"^DJI"
1542,#1996-01-12#,5,1,5000.1,-266.6001,19,29,25101,"^DJI"
1543,#1996-02-23#,5,2,5693.4,693.2998,29,42,25130,"^DJI"
1544,#1996-03-08#,5,1,5395.3,-298.1001,10,14,25140,"^DJI"
1545,#1996-03-19#,5,2,5755.9,360.6001,7,11,25147,"^DJI"
1546,#1996-05-08#,5,1,5327.7,-428.1997,35,50,25182,"^DJI"
1547,#1996-05-23#,5,2,5833,505.2998,11,15,25193,"^DJI"
1548,#1996-06-07#,5,1,5559.7,-273.2998,10,15,25203,"^DJI"
1549,#1996-06-24#,5,2,5770.6,210.8999,11,17,25214,"^DJI"
1550,#1996-07-16#,5,1,5170.1,-600.5,15,22,25229,"^DJI"
1551,#1996-08-07#,5,2,5754.6,584.5,16,22,25245,"^DJI"
1552,#1996-08-14#,5,1,5614.4,-140.2002,5,7,25250,"^DJI"
1553,#1996-08-22#,5,2,5762,147.6001,6,8,25256,"^DJI"
1554,#1996-09-03#,5,1,5550.4,-211.6001,7,12,25263,"^DJI"
1555,#1996-10-21#,5,2,6162.8,612.3999,34,48,25297,"^DJI"
1556,#1996-10-29#,5,1,5938.8,-224,6,8,25303,"^DJI"
1557,#1996-11-26#,5,2,6606.3,667.5,20,28,25323,"^DJI"
1558,#1996-12-17#,5,1,6206.8,-399.5,14,21,25337,"^DJI"
1559,#1997-02-19#,5,2,7112.9,906.1001,43,64,25380,"^DJI"
1560,#1997-03-03#,5,1,6798.5,-314.3999,8,12,25388,"^DJI"
1561,#1997-03-11#,5,2,7158.3,359.7998,6,8,25394,"^DJI"
1562,#1997-04-14#,5,1,6315.8,-842.5,23,34,25417,"^DJI"
1563,#1997-06-20#,5,2,7868.4,1552.6,48,67,25465,"^DJI"
1564,#1997-06-30#,5,1,7571.5,-296.8999,6,10,25471,"^DJI"
1565,#1997-08-07#,5,2,8340.1,768.5996,27,38,25498,"^DJI"
1566,#1997-09-11#,5,1,7556.2,-783.8994,24,35,25522,"^DJI"
1567,#1997-10-07#,5,2,8218.3,662.0996,18,26,25540,"^DJI"
1568,#1997-10-28#,5,1,6936.5,-1281.8,15,21,25555,"^DJI"
1569,#1997-11-05#,5,2,7791.8,855.2998,6,8,25561,"^DJI"
1570,#1997-11-13#,5,1,7334.8,-457,6,8,25567,"^DJI"
1571,#1997-12-05#,5,2,8209.6,874.7998,15,22,25582,"^DJI"
1572,#1997-12-19#,5,1,7563.2,-646.3994,10,14,25592,"^DJI"
1573,#1998-01-05#,5,2,8072.9,509.6997,9,17,25601,"^DJI"
1574,#1998-01-12#,5,1,7391.6,-681.2998,5,7,25606,"^DJI"
1575,#1998-05-04#,5,2,9312,1920.4,77,112,25683,"^DJI"
1576,#1998-06-16#,5,1,8524.6,-787.4004,30,43,25713,"^DJI"
1577,#1998-07-17#,5,2,9412.6,888,22,31,25735,"^DJI"
1578,#1998-08-11#,5,1,8263.3,-1149.3,17,25,25752,"^DJI"
1579,#1998-08-19#,5,2,8797.8,534.5,6,8,25758,"^DJI"
1580,#1998-09-01#,5,1,7379.7,-1418.1,9,13,25767,"^DJI"
1581,#1998-09-29#,5,2,8253.8,874.0996,19,28,25786,"^DJI"
1582,#1998-10-08#,5,1,7399.8,-854,7,9,25793,"^DJI"
1583,#1998-10-20#,5,2,8713.6,1313.8,8,12,25801,"^DJI"
1584,#1998-10-28#,5,1,8271.6,-442,6,8,25807,"^DJI"
1585,#1998-11-24#,5,2,9458,1186.4,19,27,25826,"^DJI"
1586,#1998-12-14#,5,1,8610.6,-847.4004,13,20,25839,"^DJI"
1587,#1999-01-08#,5,2,9759.4,1148.801,17,25,25856,"^DJI"
1588,#1999-01-25#,5,1,8994.3,-765.1006,10,17,25866,"^DJI"
1589,#1999-02-01#,5,2,9513.1,518.7998,5,7,25871,"^DJI"
1590,#1999-02-10#,5,1,9025.4,-487.6992,7,9,25878,"^DJI"
1591,#1999-02-24#,5,2,9662.8,637.3994,9,14,25887,"^DJI"
1592,#1999-03-03#,5,1,9163.4,-499.3994,5,7,25892,"^DJI"
1593,#1999-05-13#,5,2,11244.4,2081,50,71,25942,"^DJI"
1594,#1999-06-01#,5,1,10334.4,-910,12,19,25954,"^DJI"
1595,#1999-07-19#,5,2,11321.6,987.1992,33,48,25987,"^DJI"
1596,#1999-08-10#,5,1,10487.3,-834.2998,16,22,26003,"^DJI"
1597,#1999-08-25#,5,2,11428.9,941.6006,11,15,26014,"^DJI"
1598,#1999-09-02#,5,1,10669.7,-759.2002,6,8,26020,"^DJI"
1599,#1999-09-10#,5,2,11218.4,548.7002,5,8,26025,"^DJI"
1600,#1999-09-28#,5,1,10055.2,-1163.2,12,18,26037,"^DJI"
1601,#1999-10-11#,5,2,10781.2,726,9,13,26046,"^DJI"
1602,#1999-10-18#,5,1,9884.2,-897,5,7,26051,"^DJI"
1603,#1999-10-29#,5,2,10883.1,998.8994,9,11,26060,"^DJI"
1604,#1999-11-10#,5,1,10536.3,-346.7998,8,12,26068,"^DJI"
1605,#1999-11-22#,5,2,11112.8,576.5,8,12,26076,"^DJI"
1606,#1999-12-01#,5,1,10859.7,-253.0996,6,9,26082,"^DJI"
1607,#2000-01-14#,5,2,11750.3,890.5996,31,44,26113,"^DJI"
1608,#2000-02-25#,5,1,9836.06,-1914.24,28,42,26141,"^DJI"
1609,#2000-03-24#,5,2,11234.7,1398.641,20,28,26161,"^DJI"
1610,#2000-04-04#,5,1,10717.8,-516.9004,7,11,26168,"^DJI"
1611,#2000-04-12#,5,2,11425.5,707.7002,6,8,26174,"^DJI"
1612,#2000-10-18#,5,1,9651.68,-1773.82,131,189,26305,"^DJI"
1613,#2000-11-06#,5,2,11006.5,1354.82,13,19,26318,"^DJI"
1614,#2000-11-30#,5,1,10292.4,-714.0996,17,24,26335,"^DJI"
1615,#2001-01-04#,5,2,11028,735.5996,23,35,26358,"^DJI"
1616,#2001-01-12#,5,1,10468,-560,6,8,26364,"^DJI"
1617,#2001-02-06#,5,2,11035.1,567.0996,16,25,26380,"^DJI"
1618,#2001-02-23#,5,1,10294,-741.0996,12,17,26392,"^DJI"
1619,#2001-03-08#,5,2,10859.5,565.5,9,13,26401,"^DJI"
1620,#2001-03-22#,5,1,9106.54,-1752.96,10,14,26411,"^DJI"
1621,#2001-05-22#,5,2,11350,2243.46,42,61,26453,"^DJI"
1622,#2001-07-11#,5,1,10120.9,-1229.1,34,50,26487,"^DJI"
1623,#2001-07-19#,5,2,10679.1,558.1992,6,8,26493,"^DJI"
1624,#2001-09-21#,5,1,8062.34,-2616.76,41,64,26534,"^DJI"
1625,#2001-12-06#,5,2,10169.4,2107.061,53,76,26587,"^DJI"
1626,#2001-12-14#,5,1,9736.42,-432.9805,6,8,26593,"^DJI"
1627,#2002-01-07#,5,2,10300.2,563.7803,14,24,26607,"^DJI"
1628,#2002-01-30#,5,1,9529.46,-770.7402,16,23,26623,"^DJI"
1629,#2002-03-19#,5,2,10673.1,1143.64,33,48,26656,"^DJI"
1630,#2002-05-06#,5,1,9807.69,-865.4092,33,48,26689,"^DJI"
1631,#2002-05-17#,5,2,10353.4,545.71,9,11,26698,"^DJI"
1632,#2002-07-24#,5,1,7532.66,-2820.74,46,68,26744,"^DJI"
1633,#2002-08-22#,5,2,9077.01,1544.35,21,29,26765,"^DJI"
1634,#2002-10-10#,5,1,7197.49,-1879.52,34,49,26799,"^DJI"
1635,#2002-11-06#,5,2,8800,1602.51,19,27,26818,"^DJI"
1636,#2002-11-13#,5,1,8298.68,-501.3203,5,7,26823,"^DJI"
1637,#2002-12-02#,5,2,9043.37,744.6904,12,19,26835,"^DJI"
1638,#2002-12-31#,5,1,8242.91,-800.46,20,29,26855,"^DJI"
1639,#2003-01-13#,5,2,8869.29,626.3799,8,13,26863,"^DJI"
1640,#2003-03-12#,5,1,7416.64,-1452.65,40,58,26903,"^DJI"
1641,#2003-03-21#,5,2,8522.18,1105.54,7,9,26910,"^DJI"
1642,#2003-03-31#,5,1,7929.31,-592.8696,6,10,26916,"^DJI"
1643,#2003-05-12#,5,2,8743.47,814.1597,29,42,26945,"^DJI"
1644,#2003-05-20#,5,1,8416.72,-326.75,6,8,26951,"^DJI"
1645,#2003-06-17#,5,2,9352.77,936.0498,19,28,26970,"^DJI"
1646,#2003-07-01#,5,1,8871.2,-481.5693,10,14,26980,"^DJI"
1647,#2003-09-04#,5,2,9609.09,737.8896,45,65,27025,"^DJI"
1648,#2003-09-12#,5,1,9380.95,-228.1396,6,8,27031,"^DJI"
1649,#2003-09-19#,5,2,9686.08,305.1299,5,7,27036,"^DJI"
1650,#2003-09-30#,5,1,9230.47,-455.6104,7,11,27043,"^DJI"
1651,#2003-10-15#,5,2,9850.01,619.54,11,15,27054,"^DJI"
1652,#2003-10-24#,5,1,9497.72,-352.29,7,9,27061,"^DJI"
1653,#2003-11-07#,5,2,9903.57,405.8506,10,14,27071,"^DJI"
1654,#2003-11-21#,5,1,9585.5,-318.0703,10,14,27081,"^DJI"
1655,#2004-02-19#,5,2,10753.6,1168.1,59,90,27140,"^DJI"
1656,#2004-03-24#,5,1,10007.5,-746.0996,24,34,27164,"^DJI"
1657,#2004-04-06#,5,2,10570.8,563.2998,9,13,27173,"^DJI"
1658,#2004-05-12#,5,1,9852.19,-718.6094,25,36,27198,"^DJI"
1659,#2004-06-25#,5,2,10487.5,635.3096,30,44,27228,"^DJI"
1660,#2004-07-26#,5,1,9913.92,-573.5801,20,31,27248,"^DJI"
1661,#2004-08-02#,5,2,10203.6,289.6797,5,7,27253,"^DJI"
1662,#2004-08-13#,5,1,9783.91,-419.6895,9,11,27262,"^DJI"
1663,#2004-09-07#,5,2,10363.4,579.4902,16,25,27278,"^DJI"
1664,#2004-10-25#,5,1,9708.4,-655,34,48,27312,"^DJI"
1665,#2004-11-17#,5,2,10602.8,894.3994,17,23,27329,"^DJI"
1666,#2004-11-29#,5,1,10417.1,-185.7002,7,12,27336,"^DJI"
1667,#2004-12-27#,5,2,10868.1,451,19,28,27355,"^DJI"
1668,#2005-01-24#,5,1,10368.6,-499.5,19,28,27374,"^DJI"
1669,#2005-03-07#,5,2,10984.5,615.9004,29,42,27403,"^DJI"
1670,#2005-04-20#,5,1,10000.5,-984,31,44,27434,"^DJI"
1671,#2005-05-05#,5,2,10405.8,405.2998,11,15,27445,"^DJI"
1672,#2005-05-13#,5,1,10075.5,-330.2998,6,8,27451,"^DJI"
1673,#2005-06-17#,5,2,10656.3,580.7998,24,35,27475,"^DJI"
1674,#2005-07-07#,5,1,10175.4,-480.8994,13,20,27488,"^DJI"
1675,#2005-07-29#,5,2,10717.7,542.2998,16,22,27504,"^DJI"
1676,#2005-08-29#,5,1,10349.4,-368.2998,21,31,27525,"^DJI"
1677,#2005-09-12#,5,2,10701.8,352.3994,9,14,27534,"^DJI"
1678,#2005-09-22#,5,1,10351,-350.7998,8,10,27542,"^DJI"
1679,#2005-10-03#,5,2,10608.6,257.5996,7,11,27549,"^DJI"
1680,#2005-10-13#,5,1,10156.5,-452.0996,8,10,27557,"^DJI"
1681,#2005-11-29#,5,2,10959.8,803.2998,32,47,27589,"^DJI"
1682,#2005-12-08#,5,1,10729.7,-230.0996,7,9,27596,"^DJI"
1683,#2005-12-16#,5,2,10940.3,210.5996,6,8,27602,"^DJI"
1684,#2006-01-03#,5,1,10684.5,-255.7998,10,18,27612,"^DJI"
1685,#2006-01-11#,5,2,11047.8,363.2998,6,8,27618,"^DJI"
1686,#2006-01-20#,5,1,10661.2,-386.5996,6,9,27624,"^DJI"
1687,#2006-02-22#,5,2,11159.2,498,22,33,27646,"^DJI"
1688,#2006-03-08#,5,1,10922.7,-236.5,10,14,27656,"^DJI"
1689,#2006-03-21#,5,2,11335,412.2998,9,13,27665,"^DJI"
1690,#2006-03-31#,5,1,11105.7,-229.2998,8,10,27673,"^DJI"
1691,#2006-04-07#,5,2,11269.3,163.5996,5,7,27678,"^DJI"
1692,#2006-04-17#,5,1,11039.1,-230.2002,5,10,27683,"^DJI"
1693,#2006-05-10#,5,2,11670.2,631.1006,17,23,27700,"^DJI"
1694,#2006-05-24#,5,1,11030.5,-639.7002,10,14,27710,"^DJI"
1695,#2006-06-02#,5,2,11285.8,255.2998,6,9,27716,"^DJI"
1696,#2006-06-14#,5,1,10698.8,-587,8,12,27724,"^DJI"
1697,#2006-06-21#,5,2,11131.7,432.9004,5,7,27729,"^DJI"
1698,#2006-06-28#,5,1,10902.5,-229.2002,5,7,27734,"^DJI"
1699,#2006-07-06#,5,2,11257.1,354.5996,5,8,27739,"^DJI"
1700,#2006-07-18#,5,1,10683.3,-573.7998,8,12,27747,"^DJI"
1701,#2006-08-04#,5,2,11344.2,660.9004,13,17,27760,"^DJI"
1702,#2006-08-11#,5,1,11042.6,-301.6006,5,7,27765,"^DJI"
1703,#2006-10-26#,5,2,12167,1124.4,53,76,27818,"^DJI"
1704,#2006-11-03#,5,1,11965.3,-201.7002,6,8,27824,"^DJI"
1705,#2007-02-20#,5,2,12795.9,830.6006,71,109,27895,"^DJI"
1706,#2007-03-05#,5,1,12039.1,-756.8008,9,13,27904,"^DJI"
1707,#2007-03-23#,5,2,12511,471.9004,14,18,27918,"^DJI"
1708,#2007-03-30#,5,1,12242.6,-268.4004,5,7,27923,"^DJI"
1709,#2007-06-01#,5,2,13692,1449.4,43,63,27966,"^DJI"
1710,#2007-06-08#,5,1,13251.5,-440.5,5,7,27971,"^DJI"
1711,#2007-06-15#,5,2,13688.7,437.2002,5,7,27976,"^DJI"
1712,#2007-06-27#,5,1,13259.9,-428.7998,8,12,27984,"^DJI"
1713,#2007-07-17#,5,2,14022,762.0996,13,20,27997,"^DJI"
1714,#2007-08-01#,5,1,13132.7,-889.2998,11,15,28008,"^DJI"
1715,#2007-08-08#,5,2,13695.8,563.0996,5,7,28013,"^DJI"
1716,#2007-08-16#,5,1,12517.9,-1177.899,6,8,28019,"^DJI"
1717,#2007-10-11#,5,2,14198.1,1680.199,39,56,28058,"^DJI"
1718,#2007-10-22#,5,1,13407.5,-790.5996,7,11,28065,"^DJI"
1719,#2007-10-31#,5,2,13962.5,555,7,9,28072,"^DJI"
1720,#2007-11-26#,5,1,12724.1,-1238.4,17,26,28089,"^DJI"
1721,#2007-12-11#,5,2,13780.1,1056,11,15,28100,"^DJI"
1722,#2007-12-18#,5,1,13092,-688.0996,5,7,28105,"^DJI"
1723,#2007-12-26#,5,2,13563.3,471.2998,5,8,28110,"^DJI"
1724,#2008-01-22#,5,1,11634.8,-1928.5,17,27,28127,"^DJI"
1725,#2008-02-01#,5,2,12767.7,1132.9,8,10,28135,"^DJI"
1726,#2008-02-11#,5,1,12069.5,-698.2002,6,10,28141,"^DJI"
1727,#2008-02-27#,5,2,12756.5,687,11,16,28152,"^DJI"
1728,#2008-03-10#,5,1,11731.6,-1024.9,8,12,28160,"^DJI"
1729,#2008-03-24#,5,2,12622.1,890.5,9,14,28169,"^DJI"
1730,#2008-03-31#,5,1,12176.1,-446,5,7,28174,"^DJI"
1731,#2008-04-07#,5,2,12733.7,557.6006,5,7,28179,"^DJI"
1732,#2008-04-15#,5,1,12269.8,-463.9004,6,8,28185,"^DJI"
1733,#2008-05-02#,5,2,13132.5,862.7002,13,17,28198,"^DJI"
1734,#2008-05-09#,5,1,12715,-417.5,5,7,28203,"^DJI"
1735,#2008-05-19#,5,2,13136.7,421.7002,6,10,28209,"^DJI"
1736,#2008-07-15#,5,1,10827.7,-2309,39,57,28248,"^DJI"
1737,#2008-08-11#,5,2,11867.1,1039.399,19,27,28267,"^DJI"
1738,#2008-08-20#,5,1,11290.6,-576.5,7,9,28274,"^DJI"
1739,#2008-09-02#,5,2,11790.2,499.6006,8,13,28282,"^DJI"
1740,#2008-11-21#,5,1,7449.38,-4340.82,58,80,28340,"^DJI"
1741,#2009-01-06#,5,2,9088.06,1638.68,29,46,28369,"^DJI"
1742,#2009-03-06#,5,1,6469.95,-2618.109,41,59,28410,"^DJI"
1743,#2009-05-08#,5,2,8587.23,2117.28,44,63,28454,"^DJI"
1744,#2009-05-21#,5,1,8221.01,-366.2207,9,13,28463,"^DJI"
1745,#2009-06-11#,5,2,8877.93,656.9199,14,21,28477,"^DJI"
1746,#2009-07-08#,5,1,8087.19,-790.7397,18,27,28495,"^DJI"
1747,#2009-08-07#,5,2,9437.71,1350.52,22,30,28517,"^DJI"
1748,#2009-08-17#,5,1,9116.52,-321.1904,6,10,28523,"^DJI"
1749,#2009-09-23#,5,2,9917.99,801.4707,26,37,28549,"^DJI"
1750,#2009-10-02#,5,1,9430.46,-487.5303,7,9,28556,"^DJI"
1751,#2009-10-21#,5,2,10119.5,689.04,13,19,28569,"^DJI"
1752,#2009-11-02#,5,1,9678.95,-440.5498,8,12,28577,"^DJI"
1753,#2010-01-19#,5,2,10729.8,1050.85,52,78,28629,"^DJI"
1754,#2010-02-05#,5,1,9835.09,-894.71,13,17,28642,"^DJI"
1755,#2010-04-26#,5,2,11258,1422.91,54,80,28696,"^DJI"
1756,#2010-05-06#,5,1,9869.62,-1388.38,8,10,28704,"^DJI"
1757,#2010-05-13#,5,2,10920.3,1050.68,5,7,28709,"^DJI"
1758,#2010-05-25#,5,1,9774.48,-1145.819,8,12,28717,"^DJI"
1759,#2010-06-21#,5,2,10594.2,819.7197,18,27,28735,"^DJI"
1760,#2010-07-02#,5,1,9614.32,-979.8799,9,11,28744,"^DJI"
1761,#2010-07-13#,5,2,10407.5,793.1797,6,11,28750,"^DJI"
1762,#2010-07-20#,5,1,10007.8,-399.7002,5,7,28755,"^DJI"
