"idx","dateOf","timeCriterium","highOrLow","swingPrice","swingRange","swingTB","swingCD","keyToMarketData","ticker"
429,#1988-09-21#,5,2,1260.99,108.61,17,23,7240,"^DAX"
430,#1988-09-28#,5,1,1239.16,-21.82996,5,7,7245,"^DAX"
431,#1988-10-28#,5,2,1314.98,75.81995,22,30,7267,"^DAX"
432,#1988-11-11#,5,1,1252.18,-62.79993,10,14,7277,"^DAX"
433,#1988-11-21#,5,2,1284.16,31.97998,6,10,7283,"^DAX"
434,#1988-11-28#,5,1,1259.13,-25.03003,5,7,7288,"^DAX"
435,#1989-01-05#,5,2,1371.1,111.97,26,38,7314,"^DAX"
436,#1989-01-17#,5,1,1316.66,-54.43994,8,12,7322,"^DAX"
437,#1989-02-08#,5,2,1359.88,43.21997,16,22,7338,"^DAX"
438,#1989-02-23#,5,1,1271.7,-88.18005,11,15,7349,"^DAX"
439,#1989-03-06#,5,2,1337.66,65.96008,7,11,7356,"^DAX"
440,#1989-03-21#,5,1,1303.28,-34.38,11,15,7367,"^DAX"
441,#1989-04-17#,5,2,1394.62,91.33997,17,27,7384,"^DAX"
442,#1989-05-16#,5,1,1339.75,-54.87,18,29,7402,"^DAX"
443,#1989-06-08#,5,2,1438.73,98.97998,16,23,7418,"^DAX"
444,#1989-06-16#,5,1,1426.54,-12.18994,6,8,7424,"^DAX"
445,#1989-09-08#,5,2,1657.61,231.0699,60,84,7484,"^DAX"
446,#1989-09-15#,5,1,1595.31,-62.29993,5,7,7489,"^DAX"
447,#1989-10-09#,5,2,1639.55,44.23999,16,24,7505,"^DAX"
448,#1989-10-16#,5,1,1385.72,-253.8301,5,7,7510,"^DAX"
449,#1989-12-07#,5,2,1664.08,278.36,38,52,7548,"^DAX"
450,#1989-12-14#,5,1,1625.77,-38.30994,5,7,7553,"^DAX"
451,#1990-01-03#,5,2,1869.66,243.89,12,20,7565,"^DAX"
452,#1990-01-24#,5,1,1756.41,-113.25,15,21,7580,"^DAX"
453,#1990-02-05#,5,2,1939.43,183.02,8,12,7588,"^DAX"
454,#1990-02-26#,5,1,1776.04,-163.39,15,21,7603,"^DAX"
455,#1990-03-30#,5,2,1968.55,192.51,24,32,7627,"^DAX"
456,#1990-05-21#,5,1,1811.18,-157.37,33,52,7660,"^DAX"
457,#1990-06-05#,5,2,1876.69,65.50989,9,15,7669,"^DAX"
458,#1990-06-13#,5,1,1787.39,-89.29993,6,8,7675,"^DAX"
459,#1990-07-18#,5,2,1966.04,178.65,24,35,7699,"^DAX"
460,#1990-09-28#,5,1,1334.89,-631.15,52,72,7751,"^DAX"
461,#1990-10-23#,5,2,1514.34,179.45,16,25,7767,"^DAX"
462,#1990-11-08#,5,1,1369.44,-144.9,12,16,7779,"^DAX"
463,#1990-12-13#,5,2,1534.8,165.3601,24,35,7803,"^DAX"
464,#1991-01-16#,5,1,1311.8,-223,19,34,7822,"^DAX"
465,#1991-02-25#,5,2,1612.8,301,28,40,7850,"^DAX"
466,#1991-03-26#,5,1,1496.5,-116.3,21,29,7871,"^DAX"
467,#1991-04-29#,5,2,1638.2,141.7,22,34,7893,"^DAX"
468,#1991-05-15#,5,1,1585,-53.19995,10,16,7903,"^DAX"
469,#1991-06-06#,5,2,1728.3,143.3,14,22,7917,"^DAX"
470,#1991-07-02#,5,1,1602.4,-125.9,18,26,7935,"^DAX"
471,#1991-07-15#,5,2,1650.8,48.40002,9,13,7944,"^DAX"
472,#1991-07-29#,5,1,1591,-59.80005,10,14,7954,"^DAX"
473,#1991-08-27#,5,2,1665.8,74.80005,21,29,7975,"^DAX"
474,#1991-09-10#,5,1,1621.8,-44,10,14,7985,"^DAX"
475,#1991-09-18#,5,2,1642.2,20.3999,6,8,7991,"^DAX"
476,#1991-10-18#,5,1,1550.7,-91.5,21,30,8012,"^DAX"
477,#1991-11-15#,5,2,1630.2,79.5,20,28,8032,"^DAX"
478,#1991-12-11#,5,1,1536.3,-93.8999,17,26,8049,"^DAX"
479,#1992-03-04#,5,2,1772.2,235.8999,55,84,8104,"^DAX"
480,#1992-03-30#,5,1,1700.3,-71.8999,18,26,8122,"^DAX"
481,#1992-04-23#,5,2,1760.4,60.09998,16,24,8138,"^DAX"
482,#1992-05-15#,5,1,1720.4,-40,15,22,8153,"^DAX"
483,#1992-05-26#,5,2,1814.6,94.19995,7,11,8160,"^DAX"
484,#1992-08-25#,5,1,1460.6,-354,62,91,8222,"^DAX"
485,#1992-09-18#,5,2,1598.2,137.6,18,24,8240,"^DAX"
486,#1992-10-06#,5,1,1413.7,-184.5,12,18,8252,"^DAX"
487,#1992-10-26#,5,2,1542.5,128.8,14,20,8266,"^DAX"
488,#1992-11-05#,5,1,1466.7,-75.80005,8,10,8274,"^DAX"
489,#1992-11-17#,5,2,1560.7,94,8,12,8282,"^DAX"
490,#1992-12-11#,5,1,1462,-98.69995,17,24,8299,"^DAX"
491,#1993-01-06#,5,2,1560.6,98.59998,14,26,8313,"^DAX"
492,#1993-01-13#,5,1,1514.3,-46.29993,5,7,8318,"^DAX"
493,#1993-03-11#,5,2,1718.2,203.8999,41,57,8359,"^DAX"
494,#1993-03-24#,5,1,1645.1,-73.09998,9,13,8368,"^DAX"
495,#1993-03-31#,5,2,1689.8,44.70007,5,7,8373,"^DAX"
496,#1993-04-07#,5,1,1650.3,-39.5,5,7,8378,"^DAX"
